img,mask,video_src,video_clip,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16160.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16160.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16161.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16161.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16162.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16162.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16163.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16163.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16164.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16164.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16165.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16165.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16166.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16166.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16167.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16167.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16168.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16168.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16169.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16169.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16170.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16170.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16171.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16171.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16172.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16172.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16173.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16173.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16174.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16174.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16175.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16175.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16176.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16176.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16177.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16177.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16178.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16178.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16179.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16179.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16180.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16180.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16181.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16181.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16182.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16182.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16183.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16183.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16184.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16184.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16185.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16185.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16186.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16186.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16187.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16187.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16188.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16188.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16189.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16189.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16190.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16190.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16191.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16191.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16192.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16192.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16193.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16193.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16194.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16194.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16195.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16195.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16196.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16196.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16197.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16197.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16198.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16198.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16199.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16199.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16200.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16200.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16201.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16201.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16202.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16202.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16203.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16203.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16204.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16204.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16205.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16205.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16206.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16206.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16207.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16207.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16208.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16208.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16209.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16209.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16210.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16210.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16211.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16211.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16212.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16212.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16213.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16213.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16214.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16214.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16215.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16215.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16216.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16216.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16217.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16217.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16218.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16218.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16219.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16219.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16220.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16220.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16221.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16221.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16222.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16222.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16223.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16223.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16224.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16224.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16225.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16225.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16226.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16226.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16227.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16227.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16228.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16228.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16229.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16229.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16230.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16230.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16231.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16231.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16232.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16232.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16233.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16233.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16234.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16234.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16235.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16235.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16236.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16236.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16237.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16237.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16238.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16238.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16239.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16239.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16240.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16240.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16241.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16241.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16242.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16242.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16243.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16243.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16244.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16244.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16245.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16245.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16246.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16246.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16247.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16247.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16248.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16248.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16249.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16249.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16250.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16250.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16251.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16251.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16252.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16252.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16253.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16253.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16254.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16254.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16255.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16255.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16256.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16256.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16257.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16257.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16258.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16258.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16259.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16259.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16260.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16260.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16261.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16261.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16262.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16262.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16263.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16263.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16264.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16264.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16265.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16265.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16266.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16266.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16267.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16267.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16268.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16268.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16269.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16269.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16270.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16270.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16271.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16271.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16272.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16272.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16273.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16273.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16274.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16274.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16275.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16275.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16276.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16276.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16277.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16277.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16278.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16278.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16279.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16279.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16280.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16280.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16281.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16281.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16282.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16282.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16283.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16283.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16284.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16284.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16285.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16285.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16286.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16286.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16287.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16287.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16288.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16288.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16289.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16289.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16290.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16290.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16291.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16291.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16292.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16292.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16293.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16293.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16294.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16294.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16295.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16295.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16296.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16296.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16297.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16297.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16298.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16298.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16299.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16299.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16300.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16300.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16301.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16301.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16302.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16302.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16303.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16303.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16304.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16304.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16305.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16305.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/16306.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/16306.png,,Partial Nephrectomy video,-
