img,mask,color_mask,watershed_mask,video_src,video_clip
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_208_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_208_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_208_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_208_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_209_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_209_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_209_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_209_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_210_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_210_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_210_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_210_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_211_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_211_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_211_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_211_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_212_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_212_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_212_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_212_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_213_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_213_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_213_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_213_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_214_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_214_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_214_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_214_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_215_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_215_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_215_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_215_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_216_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_216_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_216_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_216_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_217_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_217_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_217_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_217_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_218_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_218_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_218_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_218_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_219_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_219_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_219_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_219_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_220_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_220_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_220_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_220_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_221_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_221_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_221_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_221_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_222_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_222_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_222_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_222_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_223_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_223_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_223_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_223_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_224_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_224_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_224_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_224_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_225_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_225_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_225_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_225_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_226_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_226_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_226_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_226_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_227_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_227_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_227_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_227_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_228_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_228_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_228_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_228_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_229_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_229_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_229_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_229_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_230_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_230_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_230_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_230_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_231_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_231_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_231_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_231_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_232_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_232_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_232_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_232_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_233_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_233_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_233_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_233_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_234_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_234_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_234_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_234_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_235_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_235_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_235_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_235_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_236_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_236_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_236_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_236_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_237_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_237_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_237_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_237_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_238_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_238_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_238_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_238_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_239_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_239_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_239_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_239_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_240_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_240_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_240_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_240_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/img/frame_241_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/mask/frame_241_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/color_mask/frame_241_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00162/watershed_mask/frame_241_endo_watershed_mask.png,video25,video25_00162
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_242_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_242_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_242_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_242_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_243_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_243_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_243_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_243_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_244_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_244_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_244_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_244_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_245_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_245_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_245_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_245_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_246_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_246_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_246_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_246_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_247_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_247_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_247_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_247_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_248_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_248_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_248_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_248_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_249_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_249_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_249_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_249_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_250_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_250_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_250_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_250_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_251_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_251_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_251_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_251_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_252_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_252_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_252_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_252_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_253_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_253_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_253_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_253_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_254_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_254_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_254_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_254_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_255_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_255_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_255_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_255_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_256_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_256_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_256_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_256_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_257_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_257_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_257_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_257_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_258_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_258_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_258_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_258_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_259_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_259_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_259_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_259_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_260_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_260_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_260_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_260_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_261_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_261_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_261_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_261_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_262_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_262_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_262_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_262_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_263_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_263_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_263_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_263_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_264_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_264_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_264_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_264_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_265_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_265_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_265_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_265_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_266_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_266_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_266_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_266_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_267_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_267_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_267_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_267_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_268_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_268_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_268_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_268_endo_watershed_mask.png,video25,video25_00242
/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/img/frame_269_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/mask/frame_269_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/color_mask/frame_269_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video25/video25_00242/watershed_mask/frame_269_endo_watershed_mask.png,video25,video25_00242
